item_id,image_path,gender,master_category,sub_category,article_type,base_colour,season,usage,product_name
40175,deploy_data/images/40175.jpg,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual,Fastrack Men Revo Coated Sporty Wrap Sunglasses
10605,deploy_data/images/10605.jpg,Women,Accessories,Watches,Watches,Pink,Winter,Casual,Esprit Women Houston Funny Pink Watches
56010,deploy_data/images/56010.jpg,Women,Personal Care,Lips,Lipstick,Red,Summer,Casual,Colorbar Velvet Matte Hot Hot Hot Red Lipstick 01R
32555,deploy_data/images/32555.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Playboy Men White Shoes
53562,deploy_data/images/53562.jpg,Unisex,Accessories,Watches,Watches,Blue,Winter,Casual,Q&Q Unisex Blue Dial Watch
40949,deploy_data/images/40949.jpg,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boys Around the World White T-shirt
45407,deploy_data/images/45407.jpg,Women,Footwear,Shoes,Flats,Brown,Summer,Casual,Rocia Women Brown Sandals
4720,deploy_data/images/4720.jpg,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Disney Kids Girl's Fun In The Fair Yellow Teen Kidswear
21142,deploy_data/images/21142.jpg,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,s.Oliver Women Grey Top
39981,deploy_data/images/39981.jpg,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Gas Men Jack Grey Shoes
59058,deploy_data/images/59058.jpg,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic,Global Desi Women Black Kurti
15377,deploy_data/images/15377.jpg,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual,Fila Men Lobato Navy Blue Casual Shoes
10437,deploy_data/images/10437.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Flying Machine Men HS Green Shirts
24602,deploy_data/images/24602.jpg,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,BIba Women Blue Printed Kurta
32767,deploy_data/images/32767.jpg,Men,Apparel,Topwear,Shirts,White,Summer,Formal,John Miller Men Striped White Shirt
56222,deploy_data/images/56222.jpg,Men,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,Casual,SDL by Sweet Dreams Men Blue & Grey Pyjama Set
37215,deploy_data/images/37215.jpg,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,United Colors of Benetton Men Grey Shirt
14097,deploy_data/images/14097.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Flying Machine Men Blue Polo Tshirts
53750,deploy_data/images/53750.jpg,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,ADIDAS Women Dark Grey Track Pant
52682,deploy_data/images/52682.jpg,Men,Accessories,Watches,Watches,Silver,Winter,Casual,Morellato Men Silver Dial Watch
15145,deploy_data/images/15145.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Arrow Sport Men Printed Navy Blue Shirts
45635,deploy_data/images/45635.jpg,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,Park Avenue Men White Briefs FB003
4512,deploy_data/images/4512.jpg,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Lotto Women Osaka Grey Violet Shoe
7397,deploy_data/images/7397.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Red Tape Men's Black Formal Shoe
35542,deploy_data/images/35542.jpg,Girls,Footwear,Sandal,Sandals,Pink,Summer,Casual,Enroute Kids Girls Pink Sandals
26969,deploy_data/images/26969.jpg,Women,Apparel,Topwear,Tops,White,Summer,Casual,Jealous 21 Women Printed White & Blue Top
51007,deploy_data/images/51007.jpg,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,Enamor Black Full Figure Bra
48916,deploy_data/images/48916.jpg,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual,Lucera Women Silver Pendant
17612,deploy_data/images/17612.jpg,Girls,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Doodle Cute Girls  Grey Tshirt
47162,deploy_data/images/47162.jpg,Men,Accessories,Belts,Belts,Brown,Summer,Casual,Peter England Men Brown Belt
6245,deploy_data/images/6245.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,UCB Men's Contrast Logo Grey T-shirt
19788,deploy_data/images/19788.jpg,Men,Apparel,Topwear,Tshirts,Green,Winter,Casual,U.S. Polo Assn. Men Solid Green Tshirt
12360,deploy_data/images/12360.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,Reid & Taylor Men Solid Black Shirts
26155,deploy_data/images/26155.jpg,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,John Miller Men Striped Grey Trousers
3737,deploy_data/images/3737.jpg,Unisex,Accessories,Headwear,Caps,Purple,Fall,Sports,Lotto Unisex Kochi Tuskers Sovenior Purple Orange Cap
42410,deploy_data/images/42410.jpg,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,Basics Men White Hip Brief
29921,deploy_data/images/29921.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Police Men Black Dial Chronograph Watch PL12777JS-02M
27087,deploy_data/images/27087.jpg,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Aneri Women Egyptian Black Kurta
54575,deploy_data/images/54575.jpg,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Sushilas Women Printed Maroon Kurta
32303,deploy_data/images/32303.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Q&Q Men Black Dial Watch
56646,deploy_data/images/56646.jpg,Women,Apparel,Topwear,Kurtis,White,Fall,Ethnic,Mumbai Slang Women White Kurti
5898,deploy_data/images/5898.jpg,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,Puma Men Tekkies Jam Blue Shoe
57794,deploy_data/images/57794.jpg,Women,Personal Care,Skin Care,Face Wash and Cleanser,Maroon,Spring,Casual,Lotus Herbals Pomegranate & Plum Energizing Skin Polisher
10053,deploy_data/images/10053.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Gini And Jony Vini Romper Pink T-Shirts
24266,deploy_data/images/24266.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Quiksilver Men Red T-shirt
38639,deploy_data/images/38639.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Men Blue Cricket Blue Polo Tshirt
15521,deploy_data/images/15521.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual,Rockport Men Jelbalp Black Flip Flops
45251,deploy_data/images/45251.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Casio Youth Series Men Digital Watch W-734-1AVDF(D090)
37671,deploy_data/images/37671.jpg,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,American Tourister Unisex Black Backpack
44383,deploy_data/images/44383.jpg,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,Casual,Spinz Women Exotic Deo
23043,deploy_data/images/23043.jpg,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,Arrow Woman Blue Jeggings
17276,deploy_data/images/17276.jpg,Men,Apparel,Topwear,Tshirts,Mustard,Fall,Casual,U.S. Polo Assn. Men Printed Mustard Tshirt
47506,deploy_data/images/47506.jpg,Men,Apparel,Innerwear,Innerwear Vests,Blue,Summer,Casual,Facit Men Blue Innerwear Vest
6621,deploy_data/images/6621.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,ADIDAS Men's Boris Black Shoe
51463,deploy_data/images/51463.jpg,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Tonga Women Black Top
42848,deploy_data/images/42848.jpg,Women,Accessories,Wallets,Wallets,Brown,Summer,Casual,French Connection Women Brown Wallet
22191,deploy_data/images/22191.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Timberland Men Light Brown Casual Shoes
9669,deploy_data/images/9669.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Indigo Nation Men Checks Blue Shirts
54111,deploy_data/images/54111.jpg,Women,Footwear,Shoes,Heels,Copper,Winter,Casual,Rocia Women Copper Flats
12704,deploy_data/images/12704.jpg,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,Nike Men Air Relentness Grey Sports Shoes
26531,deploy_data/images/26531.jpg,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,Casual,Gas Men Arunta Olive Casual Shoes
31586,deploy_data/images/31586.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Mark Taylor Men Printed Yellow T-shirt
3353,deploy_data/images/3353.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Myntra Men's I am a nice guy Navy Blue T-shirt
42074,deploy_data/images/42074.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,American Tourister Men Black Coin Passcase Wallet
47734,deploy_data/images/47734.jpg,Women,Accessories,Bags,Handbags,Grey,Fall,Casual,Murcia Women Grey Handbag
6413,deploy_data/images/6413.jpg,Unisex,Footwear,Shoes,Casual Shoes,Pink,Summer,Casual,Lotto Unisex Canvas Pink Shoe
18830,deploy_data/images/18830.jpg,Men,Accessories,Belts,Belts,Black,Summer,Formal,Peter England Men Formal Black Belt
28699,deploy_data/images/28699.jpg,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,W Women Printed  Light Pink Kurta
23271,deploy_data/images/23271.jpg,Men,Accessories,Watches,Watches,White,Winter,Casual,Maxima Ssteele Men White Watch
17044,deploy_data/images/17044.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Gas Men Aventura Sandal
50783,deploy_data/images/50783.jpg,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Clarks Women Black Onslow Beat Leather Wedges
51651,deploy_data/images/51651.jpg,Men,Accessories,Watches,Watches,Grey,Winter,Casual,Fossil Men Grey Dial Chronograph Watch FS4584
16196,deploy_data/images/16196.jpg,Men,Apparel,Topwear,Jackets,Red,Fall,Sports,Puma Men Heroes Red Jackets
35314,deploy_data/images/35314.jpg,Women,Accessories,Jewellery,Earrings,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings
43394,deploy_data/images/43394.jpg,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual,Lino Perros Men Brown Wallet
17878,deploy_data/images/17878.jpg,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Summer,Casual,Levis Men Comfort Style Maroon Innerwear Vest
30666,deploy_data/images/30666.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Park Avenue Men Black Sunglasses
3161,deploy_data/images/3161.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men's Air Citius MSL White Grey Shoe
8589,deploy_data/images/8589.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers Men Scul Blue Shirts
12536,deploy_data/images/12536.jpg,Women,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,Puma Women Solid Black Sweatshirts
26703,deploy_data/images/26703.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men White Court Shuttle Shoes
25186,deploy_data/images/25186.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Lino Perros Women Leatherette Brown Handbag
56474,deploy_data/images/56474.jpg,Women,Personal Care,Nails,Nail Polish,Red,Spring,,Streetwear Fiery Femme Nail Polish # 18
1636,deploy_data/images/1636.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Air Zoom Century Shoes
40511,deploy_data/images/40511.jpg,Men,Accessories,Watches,Watches,White,Winter,Casual,Titan Men White Dial Watch
10261,deploy_data/images/10261.jpg,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Formal,John Miller Men Slim Brown Trousers
24054,deploy_data/images/24054.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Locomotive Men Printed Blue T-shirt
4344,deploy_data/images/4344.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Fila Men's Abascuss White Blue Shoe
21526,deploy_data/images/21526.jpg,Women,Accessories,Bags,Handbags,Red,Winter,Casual,Kiara Women Glossy Red Handbag
15713,deploy_data/images/15713.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Nike Men Air Relentless Black Sports Shoes
53106,deploy_data/images/53106.jpg,Women,Accessories,Jewellery,Earrings,Silver,Winter,Casual,Fabindia Silver Earrings
5296,deploy_data/images/5296.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Puma Men Black Floater
24868,deploy_data/images/24868.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Reid & Taylor Men Casual Black Wallet
41605,deploy_data/images/41605.jpg,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Basics Men Grey Shirt
25340,deploy_data/images/25340.jpg,Men,Apparel,Innerwear,Trunk,Beige,Summer,Casual,Levis Men Beige Boxer Trunks
11175,deploy_data/images/11175.jpg,Men,Apparel,Topwear,Sweaters,White,Fall,Casual,Scullers Men Stripes White Sweaters
57760,deploy_data/images/57760.jpg,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,,Lotus Herbals Tea Tree Face Wash
24292,deploy_data/images/24292.jpg,Men,Accessories,Socks,Socks,Black,Summer,Casual,Quiksilver Men High Black Socks
33225,deploy_data/images/33225.jpg,Women,Apparel,Dress,Dresses,Pink,Summer,Casual,Sepia Women Pink Dress
11949,deploy_data/images/11949.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Ganuchi Men Casual Brown Casual Shoes
36757,deploy_data/images/36757.jpg,Women,Accessories,Watches,Watches,Black,Winter,Casual,Maxima Women Black Watch
37685,deploy_data/images/37685.jpg,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,American Tourister Unisex Black Backpack
5050,deploy_data/images/5050.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Fila Men's Passion Black red Canvas Shoe
44377,deploy_data/images/44377.jpg,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,Casual,Jovan Men White Musk Deo
58728,deploy_data/images/58728.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Puma Women Pink T-shirt
50545,deploy_data/images/50545.jpg,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,Chromozome Men Pack of Two Briefs
17282,deploy_data/images/17282.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,U.S. Polo Assn. Men Printed Black Tshirt
34000,deploy_data/images/34000.jpg,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Femella Women Black Top
7707,deploy_data/images/7707.jpg,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,Jealous 21 Women's Abbie Black Jegging
46420,deploy_data/images/46420.jpg,Men,Accessories,Watches,Watches,Cream,Winter,Casual,Timex Men Cream Dial Chronograph Watch
16350,deploy_data/images/16350.jpg,Men,Apparel,Topwear,Shirts,Cream,Fall,Formal,Peter England Men Stripes Cream Shirt
51497,deploy_data/images/51497.jpg,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,Denizen Women Navy Blue Jeans
22165,deploy_data/images/22165.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Timberland Men Brown Casual Shoes
43152,deploy_data/images/43152.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fastrack Men Black Watch
2275,deploy_data/images/2275.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Nike Mens Challenger Graphic White T-shirt
27417,deploy_data/images/27417.jpg,Women,Apparel,Bottomwear,Capris,Blue,Winter,Casual,Jockey Women Blue Relaxed Capris
55037,deploy_data/images/55037.jpg,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual,Lakme Absolute Matte Bitter Chocolate Lipstick 53
19318,deploy_data/images/19318.jpg,Unisex,Accessories,Bags,Backpacks,Blue,Fall,Casual,Nike Unisex Classic Base Blue Backpack
49468,deploy_data/images/49468.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,Vans Men Red Old Skool Shoes
42080,deploy_data/images/42080.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,American Tourister Men Black Travel Wallet
22959,deploy_data/images/22959.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Reebok Men White Fusion Sports Shoes
34232,deploy_data/images/34232.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Proline Men Grey T-shirt
23285,deploy_data/images/23285.jpg,Men,Accessories,Watches,Watches,White,Winter,Casual,Maxima Men White Watch
50777,deploy_data/images/50777.jpg,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Clarks Men Dino Limit Brown Formal Shoes
16162,deploy_data/images/16162.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Enroute Men Leather Black Sandals
22357,deploy_data/images/22357.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,John Players Men Solid Black Shirt
19916,deploy_data/images/19916.jpg,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual,Wildcraft Unisex Black & Grey Printed Laptop Backpack
7535,deploy_data/images/7535.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men's Blue Polo T-shirt
46612,deploy_data/images/46612.jpg,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Wedges
27625,deploy_data/images/27625.jpg,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,Scullers Men Grey Shorts
13410,deploy_data/images/13410.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,United Colors of Benetton Men Solid Blue Shirts
48788,deploy_data/images/48788.jpg,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual,Lucera Women Silver Pendant
43360,deploy_data/images/43360.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Reebok Men White Ultimate Vibe Sports Shoes
2047,deploy_data/images/2047.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Sports,ADIDAS Men's Navy Blue T-shirt
30692,deploy_data/images/30692.jpg,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Heels
55205,deploy_data/images/55205.jpg,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual,Lakme Lip Love Dark Desire Lipstick B122A
25172,deploy_data/images/25172.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Lino Perros Women Leatherite Brown Handbag
56480,deploy_data/images/56480.jpg,Women,Personal Care,Nails,Nail Polish,Brown,Spring,Casual,Streetwear Chocolat Nail Polish 20
11347,deploy_data/images/11347.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Lee Men Elvira Rinse Blue Chicago Fit Jeans
41437,deploy_data/images/41437.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Lee Cooper Men White Sports Shoes
33017,deploy_data/images/33017.jpg,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Mother Earth Women Striped Green Kurta
10295,deploy_data/images/10295.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Clarks Men Brown Leather Casual Shoes
57552,deploy_data/images/57552.jpg,Women,Personal Care,Lips,Lipstick,Copper,Spring,Casual,Lotus Herbals Floralstay Copper Toast Lip Color 424
44979,deploy_data/images/44979.jpg,Men,Accessories,Watches,Watches,Silver,Winter,Casual,Maxima Attivo Men Steel-Toned Dial Watch 15933LMGB
45097,deploy_data/images/45097.jpg,Women,Apparel,Innerwear,Bra,Pink,Winter,Casual,Bwitch Pink Ruby Bra
36565,deploy_data/images/36565.jpg,Women,Personal Care,Fragrance,Deodorant,Red,Spring,Casual,United Colors of Benetton Women Deo
14635,deploy_data/images/14635.jpg,Men,Accessories,Mufflers,Mufflers,Black,Summer,Casual,United Colors of Benetton Men Solid Black Mufflers
5262,deploy_data/images/5262.jpg,Unisex,Accessories,Bags,Backpacks,Blue,Winter,Casual,Wildcraft Unisex Blue & Grey Printed Backpack
8925,deploy_data/images/8925.jpg,Men,Accessories,Belts,Belts,Black,Summer,Casual,Puma Men High Shine Black Belt
16506,deploy_data/images/16506.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Washed Blue Jeans
22733,deploy_data/images/22733.jpg,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,Nike Men Dunk High Grey Casual Shoes
35784,deploy_data/images/35784.jpg,Women,Footwear,Shoes,Flats,Black,Summer,Casual,Enroute Women Black Shoes
7151,deploy_data/images/7151.jpg,Women,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers For Her Women Rivited Check Black Shirts
46276,deploy_data/images/46276.jpg,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,109F Women Cream Printed Top
13848,deploy_data/images/13848.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,United Colors of Benetton Men Solid Blue Polo Tshirts
6083,deploy_data/images/6083.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,UCB Women's Halftone Print Pink T-shirt
28209,deploy_data/images/28209.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Ray-Ban Men High Street Black Sunglasses
50313,deploy_data/images/50313.jpg,Men,Accessories,Ties,Ties,Brown,Summer,Formal,Park Avenue Men Brown Tie
8119,deploy_data/images/8119.jpg,Men,Accessories,Belts,Belts,Grey,Winter,Casual,Fastrack Men Canvas Red Stitches Grey Belts
31324,deploy_data/images/31324.jpg,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Aurelia Women Printed Blue Kurta
13074,deploy_data/images/13074.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Numero Uno Men Brown Casual Shoes
43704,deploy_data/images/43704.jpg,Women,Accessories,Jewellery,Jewellery Set,Green,Summer,Casual,Royal Diadem Green Earring & Pendant Set
33473,deploy_data/images/33473.jpg,Women,Accessories,Belts,Belts,Brown,Summer,Casual,Baggit Women Choti Jhuti Brown Belt
58942,deploy_data/images/58942.jpg,Women,Accessories,Watches,Watches,Silver,Winter,Casual,Tommy Hilfiger Women Silver-Toned Dial  Watch TH1780453-D
20858,deploy_data/images/20858.jpg,Women,Accessories,Eyewear,Sunglasses,Olive,Winter,Casual,United Colors of Benetton Women Casual Olive Sunglasses
